zip,business_name,address,city,phone,price,cuisine,state,pageUrl,item_price/_source,item_price,item_price2/_source,item_name,category,item_price/_currency,item_name2,item_price2/_currency,item_price2
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$8.75; $4.25","8.75; 4.25","$8.75; $7.50","1/4 lb. of Eastern Nova Scotia Salmon; 1/4 lb. of White Fish","1/4 lb. of Smoked Fish","USD; USD","1/4 lb. of Belly Salty Lox; 1/4 lb. of Baked Kippered Salmon","USD; USD","8.75; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$6.95; $6.95; $6.95; $6.95; $5.95; $5.95; $7.50; $6.25; $4.25; $3.95; $3.95; $3.95","6.95; 6.95; 6.95; 6.95; 5.95; 5.95; 7.5; 6.25; 4.25; 3.95; 3.95; 3.95","$6.95; $6.95; $6.95; $8.95; $6.75; $7.50; $7.50; $3.75; $4.25; $3.95; $3.95; $3.25","Ovengold Turkey Sandwich; Smoked Turkey Sandwich; Boar`s Head Ham Sandwich; Liverwurst Sandwich; Bologna Sandwich; Pepperoni Sandwich; Pastrami Sandwich; Hebrew National Salami Sandwich; Swiss Cheese Sandwich; Cheddar Cheese Sandwich; Muenster Cheese Sandwich; Provolone Cheese Sandwich","Boar`s Head Premium Meat & Cheese Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Honey Turkey Sandwich; Pepper Turkey Sandwich; Spiced Ham Sandwich; Prosciutto Sandwich; Genoa Salami Sandwich; Corned Beef Sandwich; Roast Beef Sandwich; American Yellow Cheese Sandwich; Lacey Swiss Cheese Sandwich; Fresh Mozzarella Sandwich; Pepper Jack Cheese Sandwich; 3 Slices of Any Cheese Sandwich","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","6.95; 6.95; 6.95; 8.95; 6.75; 7.5; 7.5; 3.75; 4.25; 3.95; 3.95; 3.25"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$3.25; $3.25; $3.25; $3.25; $3.25; $3.50; $3.95; $3.25; $2.75; $2.75; $2.75; $2.75","3.25; 3.25; 3.25; 3.25; 3.25; 3.5; 3.95; 3.25; 2.75; 2.75; 2.75; 2.75","$3.25; $3.25; $3.25; $4.25; $3.95; $3.95; $3.95; $2.25; $2.75; $2.75; $2.75","1/4 lb. of Ovengold Turkey; 1/4 lb. of Smoked Turkey; 1/4 lb. of Boar`s Head Ham; 1/4 lb. of Liverwurst; 1/4 lb. of Bologna; 1/4 lb. of Pepperoni; 1/4 lb. of Pastrami; 1/4 lb. of Hebrew National Salami; 1/4 lb. of Swiss Cheese; 1/4 lb. of Cheddar Cheese; 1/4 lb. of Muenster Cheese; 1/4 lb. of Provolone Cheese","1/4 lb. of Boar`s Head Premium Meat & Cheeses","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","1/4 lb. of Honey Turkey; 1/4 lb. of Pepper Turkey; 1/4 lb. of Spiced Ham; 1/4 lb. of Prosciutto; 1/4 lb. of Genoa Salami; 1/4 lb. of Corned Beef; 1/4 lb. of Roast Beef; 1/4 lb. of American Yellow Cheese; 1/4 lb. of Lacey Swiss Cheese; 1/4 lb. of Fresh Mozzarella Cheese; 1/4 lb. of Pepper Jack Cheese","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","3.25; 3.25; 3.25; 4.25; 3.95; 3.95; 3.95; 2.25; 2.75; 2.75; 2.75"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$8.95; $8.95; $8.95; $8.95; $8.95; $8.95","8.95; 8.95; 8.95; 8.95; 8.95; 8.95","$8.95; $8.95; $8.95; $8.95; $8.95","Italian Melt Panini; Mexican Melt Panini; Cuban Panini; Caprese Panini; Mozzarella & Tomato Panini; Chicken Parmesan Panini","Panini","USD; USD; USD; USD; USD; USD","Fajita Melt Panini; German Panini; Grilled Chicken Torino Panini; Chelsea Club Panini; Sunset Panini","USD; USD; USD; USD; USD","8.95; 8.95; 8.95; 8.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$7.50; $4.75; $7.50; $8.50; $9.25; $6.95; $6.95","7.5; 4.75; 7.5; 8.5; 9.25; 6.95; 6.95","$5.25; $6.75; $7.25; $7.25; $6.95; $6.95","Turkey Club Sandwich; Grilled Cheese Sandwich; N.Y. Reuben Sandwich; Italian Combo Sandwich; Eastern Scotia Lox Sandwich; Soprese Sandwich; Egg Salad, Avocado Watercress Sandwich","Classic Sandwiches","USD; USD; USD; USD; USD; USD; USD","B.L.T. Sandwich; Tuna Melt Sandwich; Beef & Cheese Sandwich; Vegetarian Sandwich; Caprese Sandwich; Middle Eastern Sandwich","USD; USD; USD; USD; USD; USD","5.25; 6.75; 7.25; 7.25; 6.95; 6.95"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$8.95; $8.95; $8.95; $8.95; $8.95; $8.95; $8.95","8.95; 8.95; 8.95; 8.95; 8.95; 8.95; 8.95","$8.95; $8.95; $8.95; $8.95; $8.95; $8.95","The Godfather Hero; The Chicken Fantastic Hero; Cuban Hero; Chicken Parmesan Hero; Eggplant Parmesan Hero; Giuliani Hero; The Chicken Ranch Hero","Classic Heroes","USD; USD; USD; USD; USD; USD; USD","The All American Hero; The Monte Cristo Hero; Copenhagen Hero; Philly Cheesesteak Hero; New York Hero; Northern Italiana Hero","USD; USD; USD; USD; USD; USD","8.95; 8.95; 8.95; 8.95; 8.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$7.50; $7.50; $7.50; $7.50; $7.50; $7.50","7.5; 7.5; 7.5; 7.5; 7.5; 7.5","$7.50; $7.50; $7.50; $7.50; $7.50; $7.50","Grilled Chicken & Vegetable Wrap; Tuna Fish Wrap; Grilled Chicken Pomodoro Wrap; Buffalo Spicy Chicken Wrap; Raw Vegetables Wrap; Israeli Wrap","Fresh Wraps","USD; USD; USD; USD; USD; USD","Balsamic Grilled Chicken Wrap; Grilled Vegetable Wrap; Grilled Chicken & Broccoli Wrap; Reuben Wrap; Chicken Caesar Wrap; Turkish Delight Wrap","USD; USD; USD; USD; USD; USD","7.5; 7.5; 7.5; 7.5; 7.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$6.95","6.95",,"Create Your Own Pasta","Pasta Bar","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$6.95; $6.95; $5.25; $7.25","6.95; 6.95; 5.25; 7.25","$6.95; $6.95; $6.25","Fried Breaded Chicken Breast Sandwich; Grilled Lemon Chicken Breast Sandwich; Juicy Beef Burger; New York Burger","From Our Grill","USD; USD; USD; USD","Grilled Chicken Breast Sandwich; BBQ Chicken Breast Sandwich; Turkey Burger","USD; USD; USD","6.95; 6.95; 6.25"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$3.50; $3.50","3.5; 3.5","$3.50; $3.50","1/4 Lb. of Fried Breaded Chicken Breast; 1/4 Lb. of Grilled Lemon Chicken Breast","1/4 lb. of Chicken Breast","USD; USD","1/4 Lb. of Grilled Chicken Breast; 1/4 Lb. of BBQ Chicken Breast","USD; USD","3.5; 3.5"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$2.25; $2.25; $0.75; $4.95; $2.75","2.25; 2.25; 0.75; 4.95; 2.75","$2.25; $2.25; $2.50; $3.25; $2.25","NuGo Bars; Luna Bars; Fresh Fruits; Lara`s Bake Shop Cookies; NuGo Organic Bars","Snacks, Bars and Fresh Fruit","USD; USD; USD; USD; USD","Earnest Bars; Clif Bars; Brownies; Power Bar; Greek Yogurt","USD; USD; USD; USD; USD","2.25; 2.25; 2.5; 3.25; 2.25"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$3.25; $3.75; $2.50; $3.00; $3.95; $2.50; $3.75; $3.75","3.25; 3.75; 2.5; 3; 3.95; 2.5; 3.75; 3.75","$0.75; $3.75; $2.50; $3.00; $3.95; $2.95; $1.75","Home Fries; Side of Pancakes; Side of Bacon; Side of Turkey Bacon; Non-Fat Yogurt Parfait; Hot Oatmeal; Onion Rings; Knish","Side Orders","USD; USD; USD; USD; USD; USD; USD; USD","Hard-Boiled Egg; Side of French Toast; Side of Sausage; Side of Turkey Sausage; Seasonal Fruit Salad; French Fries; Deep River Chips","USD; USD; USD; USD; USD; USD; USD","0.75; 3.75; 2.5; 3; 3.95; 2.95; 1.75"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$2.75; $2.50; $4.95; $4.95; $2.25; $1.75; $1.25; $2.50; $1.25; $1.25; $1.75; $2.50; $2.50","2.75; 2.5; 4.95; 4.95; 2.25; 1.75; 1.25; 2.5; 1.25; 1.25; 1.75; 2.5; 2.5","$1.95; $3.95; $4.50; $1.95; $2.25; $2.50; $1.95; $1.25; $1.25; $2.50; $2.50; $2.50","MASH; Vita Coco; Isopure; Pom Juice; Vitamin Water; Orangina; Poland Spring; Martinellis; Sprite; Dr. Browns; Snapple; Honest Tea; Tea`s Tea","Beverages","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Tropicana Orange Juice; Muscle Milk; Naked Juice; Gatorade; Nantucket; Red Bull; Fiji Water; Coke; Ginger Ale; Bai; Tazo Tea; Ito En","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","1.95; 3.95; 4.5; 1.95; 2.25; 2.5; 1.95; 1.25; 1.25; 2.5; 2.5; 2.5"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$1.60; $1.35; $1.95; $2.50; $2.00; $2.95; $2.25; $2.25; $3.95; $19.00","1.6; 1.35; 1.95; 2.5; 2; 2.95; 2.25; 2.25; 3.95; 19","$1.60; $1.60; $2.50; $2.75; $2.50; $3.25; $2.25; $3.75; $4.25; $2.75","Hot Coffee; Lipton Tea; Café au Lait; Americano Size; Espresso; Chai Latte; Iced Coffee; Iced Tea; Iced Chai Latte; Coffee Box","Coffee Bar","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Flavored Coffee; Gourmet Tea; Red Eye; Latte; Macchiato; Coffee Mocha; Flavored Iced Coffee; Iced Latte; Iced Mocha; Hot Chocolate","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","1.6; 1.6; 2.5; 2.75; 2.5; 3.25; 2.25; 3.75; 4.25; 2.75"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$4.50; $4.50; $4.50; $4.50","4.5; 4.5; 4.5; 4.5","$4.50; $4.50; $4.50","1. Apple, Beet & Carrot Juice; 3. Watermelon, Grapefruit, Strawberry & Apple Juice; 5. Mango, Orange & Pineapple Juice; Create Your Own Juice","Juice Bar","USD; USD; USD; USD","2. Apple & Carrot Juice; 4. Banana, Mango & Strawberry Juice; 6. Tomato, Cucumber, Celery, Parsley, Garlic & Lemon Juice","USD; USD; USD","4.5; 4.5; 4.5"
,,,,,,,,"http://www.seamless.com/food-delivery/chelsea-bagel-and-cafe-new-york-city.7090.r","$4.50; $4.50; $4.50","4.5; 4.5; 4.5","$4.50; $4.50; $4.50","Raspberry Rumba Smoothie; Banana Cha Cha Smoothie; Blueberry Mambo Smoothie","Smoothies","USD; USD; USD","Strawberry Swing Smoothie; Pineapple Hula Smoothie; Peach Polka Smoothie","USD; USD; USD","4.5; 4.5; 4.5"
"10022","Ess-a-Bagel","831 3rd Ave.","NY","(212) 980-1010","$","Bagels","NY","http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r",,,,"Please note that we do not offer wrap or gluten-free options.","Restaurant Notice",,,,
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$2.65; $2.50; $2.95; $3.99; $4.50; $1.50; $1.65; $1.75; $2.75; $1.95; $3.25; $1.50","2.65; 2.5; 2.95; 3.99; 4.5; 1.5; 1.65; 1.75; 2.75; 1.95; 3.25; 1.5","$2.65; $2.75; $2.65; $2.65; $2.95; $1.50; $1.75; $2.25; $3.95; $2.40; $1.50; $2.95","Tea`s Tea; Gatorade; Vitamin Water; Coconut Water; Tropicana Orange Juice Quart; Soda; Dr. Brown`s Soda; Fountain Lemonade; Tropicana Juice Pint; 10 Oz. Bottle OJ; Nestlé Chocolate Quick; Cup of Milk","Beverages","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Izzi Drink; Nature`s Own Tea; Oi Ochas Japanese Green Tea; Langers Juice; Quart of Milk; Bottle of Seltzer; Fountain Soda; Snapple; Fresh OJ with Pulp; V8; Ess-a-Bagel Brand Bottled Water; Chocolate Milk","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","2.65; 2.75; 2.65; 2.65; 2.95; 1.5; 1.75; 2.25; 3.95; 2.4; 1.5; 2.95"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$1.50; $1.40; $1.75; $3.00; $3.25; $2.50; $2.60; $3.50; $3.95; $4.45; $4.45; $4.50","1.5; 1.4; 1.75; 3; 3.25; 2.5; 2.6; 3.5; 3.95; 4.45; 4.45; 4.5","$1.75; $1.50; $3.00; $3.25; $3.35; $2.60; $1.75; $3.95; $1.60; $4.45; $2.95","Coffee; Hot Tea; Espresso; Latte; Hazelnut Latte; Iced Coffee; Iced Decaf Coffee; Iced Café Choco; Iced Latte; Iced Hazelnut Latte; Iced Hazelnut Cappuccino; Half & Half","Coffees & Teas","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Hazelnut Coffee; Hot Herbal Tea; Cappuccino; Hazelnut Cappuccino; Café Choco; Iced Hazelnut Coffee; Brewed Iced Tea; Iced Cappuccino; Hot Chocolate; Iced Hazelnut Mochachino; Egg Cream","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","1.75; 1.5; 3; 3.25; 3.35; 2.6; 1.75; 3.95; 1.6; 4.45; 2.95"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$2.75; $4.75; $2.95; $5.50; $7.50; $3.50; $10.50; $3.95; $5.50; $4.50; $7.75; $3.75; $10.75; $1.25","2.75; 4.75; 2.95; 5.5; 7.5; 3.5; 10.5; 3.95; 5.5; 4.5; 7.75; 3.75; 10.75; 1.25","$3.75; $4.95; $4.25; $7.50; $5.75; $5.95; $2.95; $4.95; $3.25; $5.65; $7.75; $6.25; $5.95","Egg Sandwich; Egg & Meat Sandwich; Egg & Onion Sandwich; Egg & Salami Sandwich; Egg & Corned Beef Sandwich; Egg & Tomato Sandwich; Eggs, Lox & Onion Sandwich; Egg White & Cheese Sandwich; Egg White, Meat & Cheese Sandwich; Egg White, Onion, & Pepper Sandwich; Egg White & Corned Beef Sandwich; Egg White & Tomato Sandwich; Egg Whites, Lox & Onion Sandwich; One Hard-Boiled Egg","Egg Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Egg & Cheese Sandwich; Egg, Meat & Cheese Sandwich; Egg, Onion & Pepper Sandwich; Egg & Pastrami Sandwich; Egg & Turkey Sandwich; Western Sandwich; Egg White Sandwich; Egg White & Meat Sandwich; Egg White & Onion Sandwich; Egg White & Salami Sandwich; Egg White & Pastrami Sandwich; Western Egg White Sandwich; Egg White & Turkey Sandwich","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","3.75; 4.95; 4.25; 7.5; 5.75; 5.95; 2.95; 4.95; 3.25; 5.65; 7.75; 6.25; 5.95"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$1.25; $1.75; $3.50; $1.75; $3.85; $3.45; $2.25","1.25; 1.75; 3.5; 1.75; 3.85; 3.45; 2.25","$1.30; $2.95; $1.75; $3.85; $3.45; $3.45; $2.25","Dry Bagel; Buttered Bagel; Peanut Butter Sandwich; Grape Jelly Sandwich; Peanut Butter & Strawberry Jelly Sandwich; Cream Cheese & Strawberry Jelly Sandwich; Butter & Grape Jelly Sandwich","Bagels with Cream Cheese, Butter, Etc.","USD; USD; USD; USD; USD; USD; USD","Sliced Dry Bagel; Cream Cheese Sandwich; Strawberry Jelly Sandwich; Peanut Butter & Grape Jelly Sandwich; Cream Cheese & Grape Jelly Sandwich; Cream Cheese & Butter Sandwich; Butter & Strawberry Jelly Sandwich","USD; USD; USD; USD; USD; USD; USD","1.3; 2.95; 1.75; 3.85; 3.45; 3.45; 2.25"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$3.45; $3.75; $4.25; $3.90","3.45; 3.75; 4.25; 3.9","$3.75; $3.90; $3.90; $3.90","Plain Tofu Spread Sandwich; Vegetable Tofu Spread Sandwich; Lox Tofu Spread Sandwich; Olive Tofu Spread Sandwich","Bagels with Tofu Spread","USD; USD; USD; USD","Scallion Tofu Spread Sandwich; Raisin Walnut Tofu Spread Sandwich; Herb Tofu Spread Sandwich; Tofu with Sun-Dried Tomato Spread Sandwich","USD; USD; USD; USD","3.75; 3.9; 3.9; 3.9"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$7.50; $0.85; $1.75; $3.90; $2.30; $9.20; $1.85","7.5; 0.85; 1.75; 3.9; 2.3; 9.2; 1.85","$15.00; $10.20; $1.95; $7.80; $4.60; $1.95; $1.85","1/2 Dozen Bagels; Mini Bagel; Butter by the Pound; 1/2 Lb. Cream Cheese Spread; 1/4 Lb. Tofu Spread; 1 Lb. Tofu Spreads; Grape Jelly by the Pound","Bagels & Spreads","USD; USD; USD; USD; USD; USD; USD","Dozen Bagels; Baker`s Dozen of Mini Bagels; 1/4 Lb. Cream Cheese Spread; 1 Lb. Cream Cheese Spread; 1/2 Lb. Tofu Spreads; Peanut Butter by the Pound; Strawberry Jelly by the Pound","USD; USD; USD; USD; USD; USD; USD","15; 10.2; 1.95; 7.8; 4.6; 1.95; 1.85"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$4.25","4.25","$4.25","Soup of the Day","Soups","USD","Chicken Noodle Matzoh Ball Soup","USD","4.25"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$14.95","14.95","$4.25","Chef Salad","Salads","USD","Tossed Salad","USD","4.25"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$9.35; $9.55; $9.30; $9.55; $10.95; $10.95; $9.55; $7.65; $7.90; $9.40; $7.90","9.35; 9.55; 9.3; 9.55; 10.95; 10.95; 9.55; 7.65; 7.9; 9.4; 7.9","$9.55; $9.55; $9.30; $9.55; $10.95; $9.55; $9.30; $7.95; $8.95; $9.40; $7.90","Tuna Salad Platter; Smoked Tuna Salad Platter; Shrimp Salad Platter; Seafood Salad Platter w/ Mayo; Baked Salmon Salad Platter; Low-Fat Whitefish Salad Platter; Chicken Salad Platter; Egg Salad Platter; Eggplant Salad Platter; Chopped Liver Salad Platter; Hummus Salad Platter","Individual Salad Platters","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Light Tuna Salad Platter; Light Vegetable Tuna Salad Platter; Smoked Shrimp & Crab Salad Platter; Seafood Salad Platter w/ Vinaigrette; Whitefish Salad Platter; Chopped Herring Salad Platter; Curry Chicken Salad Platter; Low-Fat Egg White Salad Platter; Spanish Eggplant Salad Platter; Vegetarian Chopped Liver Salad Platter; Baba Ghanoush Salad Platter","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","9.55; 9.55; 9.3; 9.55; 10.95; 9.55; 9.3; 7.95; 8.95; 9.4; 7.9"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$6.35; $6.55; $6.30; $6.55; $7.95; $6.55; $6.30; $4.95; $5.95; $4.90; $6.55","6.35; 6.55; 6.3; 6.55; 7.95; 6.55; 6.3; 4.95; 5.95; 4.9; 6.55","$6.55; $6.55; $6.30; $7.95; $7.95; $6.55; $4.65; $4.90; $6.40; $4.90","Tuna Salad Sandwich; Smoked Tuna Salad Sandwich; Shrimp Salad Sandwich; Seafood Salad with Mayo Sandwich; Whitefish Salad Sandwich; Chopped Herring Salad Sandwich; Curry Chicken Salad Sandwich; Low-Fat Egg White Salad Sandwich; Spanish Eggplant Salad Sandwich; Baba Ganoush Sandwich; Seafood Salad with Vinaigrette Sandwich","Salad Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Light Tuna Salad Sandwich; Light Vegetable Tuna Sandwich; Smoked Shrimp & Crab Salad Sandwich; Baked Salmon Salad Sandwich; Low-Fat Whitefish Salad Sandwich; Chicken Salad Sandwich; Egg Salad Sandwich; Eggplant Salad Sandwich; Chopped Liver Salad Sandwich; Hummus Sandwich","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","6.55; 6.55; 6.3; 7.95; 7.95; 6.55; 4.65; 4.9; 6.4; 4.9"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$3.95; $4.75; $4.25; $4.75; $4.75; $4.75; $4.90; $4.90","3.95; 4.75; 4.25; 4.75; 4.75; 4.75; 4.9; 4.9","$5.25; $4.75; $4.75; $4.75; $4.75; $4.75; $4.90","American Cheese Sandwich; Cheddar Cheese Sandwich; Muenster Cheese Sandwich; Munchee Cheese Sandwich; Danish Havarti Cheese Sandwich; Gouda Cheese Sandwich; Alpine Lace American Cheese Sandwich; Alpine Lace Muenster Cheese Sandwich","Cheese Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD","Imported Swiss Cheese Sandwich; Mozzarella Cheese Sandwich; Provolone Cheese Sandwich; Edam Cheese Sandwich; Jarlsberg Cheese Sandwich; Danish Fontina Cheese Sandwich; Alpine Lace Swiss Cheese Sandwich","USD; USD; USD; USD; USD; USD; USD","5.25; 4.75; 4.75; 4.75; 4.75; 4.75; 4.9"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$6.75; $6.75; $6.55; $5.75; $5.50; $6.25; $5.75; $6.50; $6.50; $6.50; $6.50","6.75; 6.75; 6.55; 5.75; 5.5; 6.25; 5.75; 6.5; 6.5; 6.5; 6.5","$6.75; $5.75; $5.50; $4.75; $5.95; $6.25; $6.25; $6.50; $6.50; $6.50","Roast Beef Sandwich; Corned Beef Sandwich; Kosher Beef Salami Sandwich; Virginia Ham Sandwich; Bologna Sandwich; Smoked Turkey Sandwich; Sliced Chicken Sandwich; Turkey Burger; Lemon Grilled Chicken Sandwich; Honey Mustard Chicken Sandwich; Cajun Chicken Sandwich","Meat Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Pastrami Sandwich; Genoa Salami Sandwich; Ham Sandwich; Liverwurst Sandwich; Turkey Sandwich; Honey Glazed Turkey Sandwich; Peppermill Cracked Smoked Turkey Sandwich; Vegetable Burger Sandwich; Baked Breaded Chicken Sandwich; BBQ Chicken Sandwich","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","6.75; 5.75; 5.5; 4.75; 5.95; 6.25; 6.25; 6.5; 6.5; 6.5"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$10.75; $14.50; $10.25; $5.25; $6.50","10.75; 14.5; 10.25; 5.25; 6.5","$10.75; $12.75; $8.95; $9.50","Nova Sandwich; Lake Sturgeon Sandwich; Baked Salmon Sandwich; Pickled Herring Filet Sandwich; Smoked Filet of Trout Sandwich","Smoked Fish Sandwiches","USD; USD; USD; USD; USD","Belly Lox Sandwich; Sable Plate Sandwich; White Fish Sandwich; Pickled Lox Sandwich","USD; USD; USD; USD","10.75; 12.75; 8.95; 9.5"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$4.95; $8.95; $7.50; $3.95","4.95; 8.95; 7.5; 3.95","$8.95; $12.05; $3.95; $8.95","Bacon & Tomato Sandwich; Chicken Cordon Bleu Sandwich; Tuna Melt Sandwich; Sausage Sandwich","Specialty Sandwiches","USD; USD; USD; USD","Chicken Parmigiana Sandwich; Reuben Sandwich; Bacon Sandwich; Turkey Club","USD; USD; USD; USD","8.95; 12.05; 3.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$15.50; $16.95; $15.25; $8.25; $9.95","15.5; 16.95; 15.25; 8.25; 9.95","$15.50; $16.50; $12.50; $14.50","Nova Platter; Lake Sturgeon Platter; Baked Salmon Platter; Pickled Herring Filet Platter; Smoked Filet of Trout Platter","Smoked Fish Platters for One","USD; USD; USD; USD; USD","Belly Lox Platter; Sable Plate Platter; White Fish Platter; Pickled Lox with Onions Platter","USD; USD; USD; USD","15.5; 16.5; 12.5; 14.5"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$2.95; $3.25; $3.20; $3.35; $4.50; $4.50; $3.00; $2.20; $2.20; $2.95; $2.95","2.95; 3.25; 3.2; 3.35; 4.5; 4.5; 3; 2.2; 2.2; 2.95; 2.95","$3.25; $3.25; $3.20; $3.35; $4.50; $3.00; $3.00; $2.30; $2.95; $2.95; $2.55","Tuna Salad; Smoked Tuna Salad; Shrimp Salad; Seafood Salad with Mayo; Baked Salmon Salad; Low-Fat Whitefish Salad; Chicken Salad; Egg Salad; Eggplant Salad; Chopped Liver Salad; Hummus","Salads Per Pound","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Light Tuna Salad; Lite Vegetable Tuna Salad; Smoked Shrimp & Crab Salad; Seafood Salad with Vinaigrette; Whitefish Salad; Chopped Herring Salad; Curry Chicken Salad; Low-Fat Egg White Salad; Spanish Eggplant Salad; Vegetarian Chopped Liver Salad; Baba Ganoush","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","3.25; 3.25; 3.2; 3.35; 4.5; 3; 3; 2.3; 2.95; 2.95; 2.55"
,,,,,,,,"http://www.seamless.com/food-delivery/ess-a-bagel-new-york-city.202.r","$2.25; $3.25; $2.50; $2.50; $2.99; $2.99; $2.85; $2.85","2.25; 3.25; 2.5; 2.5; 2.99; 2.99; 2.85; 2.85","$3.25; $2.99; $2.75; $2.99; $2.99; $2.99; $2.85","American Cheese; Cheddar Cheese; Muenster Cheese; Munchee Cheese; Danish Havarti Cheese; Jarlsberg Cheese; Alpine Lace American Cheese; Alpine Lace Muenster Cheese","Cheese Per Pound","USD; USD; USD; USD; USD; USD; USD; USD","Imported Swiss Cheese; Mozzarella Cheese; Provolone Cheese; Gouda Cheese; Danish Fontina Cheese; Edam Cheese; Alpine Lace Swiss Cheese","USD; USD; USD; USD; USD; USD; USD","3.25; 2.99; 2.75; 2.99; 2.99; 2.99; 2.85"
